,COD_PROVINCIA,NOM_PROVINCIA,COD_MUNICIPIO,TIPO,NOMBRE,DIRECCION,COD_POSTAL,TELEFONO,FAX,WEB,CATALOGO,EMAIL,CENTRAL,COD_CARACTER,DESC_CARACTER,DECRETO,LATITUDE,LONGITUDE
404,46,VALENCIA,183,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL MUNICIPAL - AJUNTAMENT OLLERIA (L'),CALLE AURORA Nº 7,", CP 46850", TELF.962200098, FAX.962200011 AYTO,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/LOLLERIA/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0138,BIBLIOTECA@LOLLERIA.ORG,N,PU,PÚBLICA,S,39.4298748,-0.3642894
405,46,VALENCIA,184,AGENCIA DE LECTURA,AGENCIA DE LECTURA SANT RAFEL ONTINYENT,CALLE CARLOS DIAZ Nº S/N,", CP 46870", TELF.962910303, ,HTTP://HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ONTINYENT/INDEX.JSP ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0001,ONTIBIBLIOTECASR@YAHOO.ES,N,PU,PÚBLICA,S,38.8243672,-0.6122048
406,46,VALENCIA,184,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA FRANCISCO TOMÁS Y VALIENTE-UNED ONTINYENT,N/C C.SOCIAL SAN RAFAEL-GRUPO RAMÓN LLIN Nº S/N,", CP 46870", TELF.962387496, FAX.962914152,HTTP://WWW.UNED-VALENCIA.NET/,HTTP://BIBLIO15.UNED.ES/,BIBLIOTECA@ONTINYENT.UNED.ES,N,PU,PÚBLICA,N,37.9735346,-122.5310874
407,46,VALENCIA,184,BIBLIOTECA AUXILIAR ARCHIVO,BIBLIOTECA AUXILIAR ARCHIVO  ONTINYENT,CALLE DE TOMÁS VALLS Nº 16,", CP 46870", TELF.962911955, FAX.962918202, , ,ONTIARXIU@CV.GVA.ES,N,PU,PÚBLICA,N,38.8214143,-0.6082544999999999
408,46,VALENCIA,184,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL PARE LLUIS GALIANA/CASA VELAZQUEZ ONTINYENT,CALLE D.TOMAS VALLS Nº 16,", CP 46870", TELF.962911955, FAX.962918202,HTTP://HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ONTINYENT/INDEX.JSP ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0001,ONTIBIBLIOTECA@CV.GVA.ES,N,PU,PÚBLICA,S,38.8214143,-0.6082544999999999
409,46,VALENCIA,184,AGENCIA DE LECTURA,AGENCIA DE LECTURA SANT JOSEP ONTINYENT,AVENIDA MANUEL SANCHIS GUARNER Nº S/N,", CP 46870", TELF.962386737, ,HTTP://HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ONTINYENT/INDEX.JSP ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0001,ONTIBIBLIOTECAG@YAHOO.ES ,N,PU,PÚBLICA,S,39.456744,-0.3760925
410,46,VALENCIA,186,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL MARÍA MOLINER RUIZ PAIPORTA,PLAZA ESGLESIA DE SANT JORDI Nº 10,", CP 46200", TELF.963971533, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0037,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0037,BIBLIOTECA@PAIPORTA.ES,N,PU,PÚBLICA,S,39.005555,-0.5633829
411,46,VALENCIA,187,AGENCIA DE LECTURA,AGENCIA DE LECTURA  PALMA DE GANDÍA,AVENIDA CONSTITUCION Nº 100,", CP 46724", TELF.962808001 EXT. 7, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PALMAGANDIA/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0163,BIBLIOPALMAGANDIA@GMAIL.COM,N,PU,PÚBLICA,S,39.4624674,-0.4346124
412,46,VALENCIA,188,AGENCIA DE LECTURA,AGENCIA DE LECTURA  PALMERA,PROLONGACIÓN C/L'ESGLÉSIA Nº 8 PISO 1,", CP 46714", TELF.962893286 AYTO, FAX.962894217 AYTO,HTTP://BIBLIOTECAPALMERA.BLOGSPOT.COM/, ,BIBLIOTECA@AJUNTAMENTPALMERA.ES,N,PU,PÚBLICA,N,39.48237340000001,-0.3974435
413,46,VALENCIA,189,AGENCIA DE LECTURA,AGENCIA DE LECTURA  PALOMAR [EL],AVENIDA VALENCIA Nº 61,", CP 46891", TELF.962391096 AYTO, FAX.962390903 AYTO, , ,ELPALOMAR_ADL@GVA.ES,N,PU,PÚBLICA,S,39.9763111,-0.0477529
414,46,VALENCIA,19,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  ALCÚDIA (L'),CALLE PINTOR VERGARA Nº 28,", CP 46250", TELF.962997265, FAX.962996957 AYTO,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0077,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0077,BIBLIOTECALCUDIA@YAHOO.ES,N,PU,PÚBLICA,S,39.1940362,-0.5071937
415,46,VALENCIA,190,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION ITENE PATERNA,"CALLE ALBERT EINSTEIN-PARQUE TECNOLÓGICO Nº 1,3,5",", CP 46980", TELF.963905400, FAX.963905401,HTTP://WWW.ITENE.COM/HTML_ES/ES_HOME.HTM,HTTP://WWW.ENVASEYEMBALAJE.COM,DVIVO@ITENE.COM,N,PR,PRIVADA,N,39.4840108,-0.7532808999999999
416,46,VALENCIA,190,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION AINIA PATERNA,AVENIDA BENJAMÍN FRANKLIN - PARQUE TECNOLÓGICO Nº 5-11,", CP 46980", TELF.961366090, FAX.961318008,HTTP://WWW.AINIA.ES, ,BIBLIOTECA@AINIA.ES,N,PR,PRIVADA,N,39.54566459999999,-0.4590851
417,46,VALENCIA,190,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION AIMPLAS-INSTITUTO TECNOLÓGICO DEL PLÁSTICO PATERNA,CALLE GUSTAVE EIFFEL-VALÈNCIA PARC TECNOLÒGIC Nº 4,", CP 46980", TELF.961366040, FAX.961366041,HTTP://WWW.AIMPLAS.ES/GENERADORHTML.PHP?PAGINA=/ES/INDICE/DOCUMENTACION, ,DIT@AIMPLAS.ES,N,PR,PRIVADA,N,39.5471494,-0.4569998
418,46,VALENCIA,190,AGENCIA DE LECTURA,AGENCIA DE LECTURA TERRAMELAR PATERNA,CALLE ALGINET Nº S/N,", CP 46980", TELF.961388621, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PATERNA/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0112,BTERRAMELAR@AYTO-PATERNA.ES,N,PU,PÚBLICA,N,39.4727215,-0.358616
419,46,VALENCIA,190,AGENCIA DE LECTURA,"AGENCIA DE LECTURA LA COMA CENTRO JUAN A  VILA BLASCO ""EL CURA"" PATERNA",CALLE PICANYA Nº S/N,", CP 46980", TELF.963053523, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PATERNA/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0112,BCOMA@AYTO-PATERNA.ES,N,PU,PÚBLICA,S,39.4383893,-0.4540555999999999
420,46,VALENCIA,190,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL VICENTE MIGUEL CARCELLER PATERNA,CALLE SAN VICENTE FERRER Nº 6-8,", CP 46182", TELF.961321774, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PATERNA/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0112,BIBLICANYADA@AYTO-PATERNA.ES,N,PU,PÚBLICA,N,39.4680898,-0.369269
421,46,VALENCIA,190,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL 'LA COVA GRAN' PATERNA,CALLE GODELLA Nº 30,", CP 46980", TELF.963053139, FAX.961389264,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PATERNA/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0112,BCOVAGRAN@AYTO-PATERNA.ES,S,PU,PÚBLICA,S,39.5867769,-0.4528975
422,46,VALENCIA,190,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION AIMME PATERNA,AVENIDA LEONARDO DA VINCI - PARQUE TECNOLÓGICO Nº 38,", CP 46980", TELF.961318559, FAX.961318168,HTTP://WWW.AIMME.ES, ,CPLANES@AIMME.ES,N,PR,PRIVADA,N,39.545753,-0.4552903
423,46,VALENCIA,190,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION AIDIMA PATERNA,AVENIDA BENJAMÍN FRANKLIN - PARQUE TECNOLÓGICO Nº 13,", CP 46980", TELF.961366070, FAX.961366185,HTTP://WWW.AIDIMA.ES/AIDIMA/, ,CFUERTES@AIDIMA.ES,N,PR,PRIVADA,N,39.54646899999999,-0.459934
424,46,VALENCIA,190,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION AIDICO PATERNA,AVENIDA BENJAMÍN FRANKLIN - PARQUE TECNOLÓGICO Nº 17,", CP 46980", TELF.961318278, FAX.961318033,HTTP://WWW.AIDICO.ES, ,DOCUMENTACION@AIDICO.ES,N,PR,PRIVADA,N,39.5509115,-0.4648053
425,46,VALENCIA,190,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION AIDO PATERNA,CALLE NICOLÁS COPÉRNICO - PARQUE TECNOLÓGICO Nº 7-13,", CP 46980", TELF.961318051, FAX.961318007,HTTP://WWW.AIDO.ES,HTTP://WWW.AIDO.ES/WEBTEST/BASEDAT3.HTML,INFO@AIDO.ES,N,PR,PRIVADA,N,39.5460229,-0.4560403
426,46,VALENCIA,190,CENTRO DE DOCUMENTACION,CENTRO DE DOCUMENTACION ITE-INSTITUTO TECNOLÓGICO DE LA ENERGÍA PATERNA,AVENIDA JUAN DE LA CIERVA-PARQUE TECNOLÓGICO Nº 24,", CP 46980", TELF.961366670, FAX.961366680,HTTP://WWW.ITE.ES, ,ITE@ITE.ES / FORMACION@ITE.ES,N,PR,PRIVADA,N,39.5460984,-0.4532698
427,46,VALENCIA,191,AGENCIA DE LECTURA,AGENCIA DE LECTURA  PEDRALBA,CALLE ROCHETA Nº 2,", CP 46164", TELF.962707353, FAX.962707536 AYTO,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0139,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0139,BIBLIOTECA@PEDRALBA.ES,N,PU,PÚBLICA,N,39.6043613,-0.7268298999999999
428,46,VALENCIA,193,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  PICANYA,PLAZA MAJOR Nº 16,", CP 46210", TELF.961592686 , FAX.961591846 AYTO, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0178,BIBLIOTECA@PICANYA.ORG ,N,PU,PÚBLICA,S,39.4227398,-0.3393306
429,46,VALENCIA,194,BIBLIOTECA PENITENCIARIA,BIBLIOTECA PENITENCIARIA CENTRO PREVENTIVOS PICASSENT,"CARRETERA NACIONAL 340, KM 225",", CP 46220", TELF.961975038/9619750, , , , ,N,PU,PÚBLICA,N,39.3141215,-0.4354836
430,46,VALENCIA,194,BIBLIOTECA PENITENCIARIA,BIBLIOTECA PENITENCIARIA CENTRO DE CUMPLIMIENTO PICASSENT,"CARRETERA NACIONAL 340, KM 225",", CP 46220", TELF.961975085, FAX.961234560, , , ,N,PU,PÚBLICA,N,39.3141215,-0.4354836
431,46,VALENCIA,194,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL CASA DE CULTURA PICASSENT,CALLE JAUME I Nº 15,", CP 46220", TELF.961235859, FAX.961241745,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/PICASSENT,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0064,PURA.NAVARRO@PICASSENT.ES / ANA.BONO@PICASSENT.ES,N,PU,PÚBLICA,N,39.4517464,-0.4688998
432,46,VALENCIA,195,AGENCIA DE LECTURA,AGENCIA DE LECTURA  PILES,PLAZA MORERES Nº 3 PISO 2,", CP 46712", TELF.962831087/962831115, , , ,BIBLIOPILES@GMAIL.COM,N,PU,PÚBLICA,S,39.4516789,-0.3397034
433,46,VALENCIA,197,AGENCIA DE LECTURA,AGENCIA DE LECTURA  POLINYÀ DE XÚQUER,CALLE CANONGE HERNANDIS Nº 6,", CP 46688", TELF.962973727, FAX.962973052 AYTO,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0126,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0126,BIBLIOPOLINYA@HOTMAIL.COM,N,PU,PÚBLICA,N,39.1954534,-0.3694275
434,46,VALENCIA,198,AGENCIA DE LECTURA,AGENCIA DE LECTURA  POTRIES,CALLE JAUME I Nº 57,", CP 46721", TELF.962899429 , FAX.962801162 AYTO,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/POTRIES/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0151,BIBLIOTECA@POTRIES.ORG,N,PU,PÚBLICA,S,39.4513975,-0.4717301
435,46,VALENCIA,199,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  POBLA DE FARNALS (LA),CALLE MIGUEL MARQUES Nº 9 ESC. A,", CP 46139", TELF.96 144 39 44, FAX.961452818,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0099,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0099,BIBLIOTECA@LAPOBLADEFARNALS.ES,N,PU,PÚBLICA,S,39.5792908,-0.3253844
436,46,VALENCIA,2,AGENCIA DE LECTURA,AGENCIA DE LECTURA  ADOR,CALLE JOAN MARTORELL Nº 1,", CP 46724", TELF.962808008 AYTO, FAX.962808159 AYTO,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0152,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0152,ADOR_CULTURA@CV.GVA.ES,N,PU,PÚBLICA,S,39.6722779,-0.2423928
437,46,VALENCIA,20,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  ALCÚDIA DE CRESPINS (L'),PLAZA GENERALITAT Nº S/N,", CP 46690", TELF.962241411, , , ,TELECENTRO_ACRESPINS@GVA.ES / BP_ACRESPINS@HOTMAIL.COM,N,PU,PÚBLICA,N,39.2005576,-0.5076205
438,46,VALENCIA,200,AGENCIA DE LECTURA,AGENCIA DE LECTURA  POBLA DEL DUC (LA),AVENIDA CONSTITUCIÓ Nº 10,", CP 46840", TELF.962250066-654619060, FAX.962927155 AYTO, , ,BIBLIOTECA@LAPOBLADELDUC.COM,N,PU,PÚBLICA,N,39.4844164,-0.3786502
439,46,VALENCIA,202,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  POBLA DE VALLBONA (LA),CALLE COLON  Nº 95,", CP 46185", TELF.962760233, FAX.962760233,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0081,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0081,BIBLIOTECA@LAPOBLADEVALLBONA.ES,N,PU,PÚBLICA,N,39.47127589999999,-0.369654
440,46,VALENCIA,203,AGENCIA DE LECTURA,AGENCIA DE LECTURA  POBLA LLARGA (LA),PASEO DE LA GLORIETA Nº S/N,", CP 46670", TELF.962970434, FAX.962970462 AYTO,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0036,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0036,BIBLIOTECA@LAPOBLALLARGA.ES,N,PU,PÚBLICA,S,39.75098029999999,-0.3638917
441,46,VALENCIA,204,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  PUIG DE SANTA MARIA [EL],CALLE DE L'ESTACIO Nº S/N,", CP 46540", TELF.960017017, FAX.961470860 ,HTTP://WWW.ELPUIG.ES  ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0185,BIBLIOTECA@ELPUIG.ORG / CULTURA@ELPUIG.ORG,N,PU,PÚBLICA,S,38.932369,-0.184884
442,46,VALENCIA,205,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  PUÇOL,CALLE SANTA TERESA DE JESUS Nº 10,", CP 46530", TELF.961424086/687501419, FAX.961464321,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0086,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0086,BIBLIO.ROSA@PUCOL.ES,N,PU,PÚBLICA,N,39.4953249,-0.4633031
443,46,VALENCIA,206,OTRAS PÚBLICAS,OTRAS PÚBLICAS  QUESA,CALLE HERNÁN CORTÉS Nº 4,", CP 46824", TELF.962256001 AYTO, FAX.962256092 AYTO, , ,AYUNTAMIENTODEQUESA@GMAIL.COM,N,PU,PÚBLICA,N,39.4688101,-0.371889
444,46,VALENCIA,207,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  RAFELBUNYOL,CALLE JOSEP Mª LLOPIS Nº 4,", CP 46138", TELF.961414224, FAX.961410049,HTTP://WWW.RAFELBUNYOL.ANCLASOFT.ES/CONSULTA,HTTP://WWW.RAFELBUNYOL.ANCLASOFT.ES/CONSULTA,BIBLIOTECA@RAFELBUNYOL.ES,N,PU,PÚBLICA,N,39.5874714,-0.3361233
445,46,VALENCIA,208,AGENCIA DE LECTURA,AGENCIA DE LECTURA  RAFELCOFER,CALLE LA PAU Nº 16,", CP 46716", TELF.648278077, FAX.962800282 AYTO, ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0184 ,RAFELCULTURA@GMAIL.COM,N,PU,PÚBLICA,S,39.4733687,-0.3739343
446,46,VALENCIA,209,AGENCIA DE LECTURA,AGENCIA DE LECTURA  RAFELGUARAF,CALLE JUAN SILVESTRE Nº 1,", CP 46666", TELF.962979040, FAX.962979089 AYTO, , ,BIBLIORAFEL@HOTMAIL.COM,N,PU,PÚBLICA,N,39.0520127,-0.4547865
447,46,VALENCIA,21,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL JUAN GIL ALBERT ALDAIA,PLAZA DE LA CULTURA Nº S/N,", CP 46960", TELF.961988786/1988797, ,HTTP://HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALDAIA/INDEX.JSP,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0027,BIBLIOTECA@AJUNTAMENTALDAIA.ORG,N,PU,PÚBLICA,N,39.5292046,-0.3486187
448,46,VALENCIA,210,AGENCIA DE LECTURA,AGENCIA DE LECTURA  RÁFOL DE SALEM,CARRETERA BENIATJAR Nº S/N PISO 1,", CP 46843", TELF.962813072 AYTO, FAX.962814021 AYTO, , , ,N,PU,PÚBLICA,N,38.8658485,-0.3964921
449,46,VALENCIA,211,AGENCIA DE LECTURA,AGENCIA DE LECTURA AUSIAS MARCH EL REAL DE GANDIA,CALLE PARROCO BERENGUER Nº 14 PISO 1,", CP 46727", TELF.649934626, , ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0192,BIBLIOTECA@ELREALDEGANDIA.ORG,N,PU,PÚBLICA,S,38.9483866,-0.1929309
450,46,VALENCIA,212,OTRAS PÚBLICAS,OTRAS PÚBLICAS  REAL,CALLE RIU MAGRE Nº S/N,", CP 46194", TELF.962555006 AYTO, FAX.962555503 AYTO, , ,REAL_PAD@GVA.ES/BIBLIOTECA_REALMONTROI@HOTMAIL.COM/REAL_ALC@GVA.ES,N,PU,PÚBLICA,N,38.8770274,-0.0265879
451,46,VALENCIA,213,BIBLIOTECA AUXILIAR ARCHIVO,BIBLIOTECA AUXILIAR ARCHIVO DE REQUENA REQUENA,CALLE SANTA MARÍA Nº 24,", CP 46340", TELF.962304228, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/REQUENA/,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/REQUENA/CATALOGO_NTRO.HTM,ARCHIVO_REQUENA@YAHOO.ES,N,PU,PÚBLICA,N,39.4718336,-0.3929587
452,46,VALENCIA,213,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  REQUENA,AVENIDA ARRABAL Nº 13,", CP 46340", TELF.962302371, FAX.962303553 AYTO,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/REQUENA/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0141,BIBLIOTECA@REQUENA.ES ,N,PU,PÚBLICA,N,39.4880424,-1.1023791
453,46,VALENCIA,213,OTRAS PÚBLICAS,OTRAS PÚBLICAS SAN ANTONIO DE REQUENA REQUENA,CALLE VALENCIA Nº 1,", CP 46390", , , , , ,N,PU,PÚBLICA,N,39.47379189999999,-0.4117183
454,46,VALENCIA,214,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL I RIBA-ROJA DE TÚRIA,CALLE TRINQUETE Nº 1,", CP 46190", TELF.962770552, FAX.962772462 AYTO,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/RIBARROJA/,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0052,BIBLIOTECAS@RIBARROJA.ES,S,PU,PÚBLICA,S,39.4740192,-0.3727736
455,46,VALENCIA,214,AGENCIA DE LECTURA,AGENCIA DE LECTURA II RIBA-ROJA DE TÚRIA,CALLE CERVANTES Nº S/N,", CP 46190", TELF.961653513, ,HTTP://WWW.BIBLIOTECASPUBLICAS.ES/RIBARROJAC,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0052,BIBLIOTECAS@RIBARROJA.ES,N,PU,PÚBLICA,S,38.3447152,-0.4805903
456,46,VALENCIA,215,AGENCIA DE LECTURA,AGENCIA DE LECTURA  RIOLA,PLAZA PAÍS VALENCIÀ Nº 1,", CP 46418", TELF.961702201 AYTO, FAX.961710327 AYTO, , ,BIBLIORIOLA@GMAIL.COM,N,PU,PÚBLICA,N,39.482851,-0.4424179
457,46,VALENCIA,216,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  ROCAFORT,CALLE MAJOR Nº S/N,", CP 46111", TELF.961312108/1312297, FAX.961312417,HTTP://WWW.AJUNTAMENT-ROCAFORT.ORG,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0022,BIBLIOTECACC@HOTMAIL.COM,N,PU,PÚBLICA,N,39.4740331,-0.4146675
458,46,VALENCIA,218,OTRAS PÚBLICAS,OTRAS PÚBLICAS CENTRO POLIVALENTE RÓTOVA,PLAZA MAYOR Nº 7,", CP 46725", TELF.962835316, FAX.962957009 AYTO, , ,CPAS.ROTOVA@GMAIL.COM,N,PU,PÚBLICA,N,38.6429386,0.0465465
459,46,VALENCIA,219,OTRAS PÚBLICAS,OTRAS PÚBLICAS  RUGAT,CALLE SANTA RITA Nº 4,", CP 46842", TELF.962813603, , , ,RUGAT_ALC@GVA.ES,N,PU,PÚBLICA,N,37.9385763,-0.7230841
460,46,VALENCIA,22,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  ALFAFAR,CALLE ORTEGA Y GASSET Nº 2,", CP 46910", TELF.963182439, FAX.963182157 AYTO,HTTP://REDALFAFAR.BLOGSPOT.COM   ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0013,REDALFAFAR@GMAIL.COM,S,PU,PÚBLICA,N,39.421943,-0.3903152
461,46,VALENCIA,22,AGENCIA DE LECTURA,AGENCIA DE LECTURA PARQUE ALCOSA  BARRIO ORBA ALFAFAR,CALLE ALDAIA Nº 8,", CP 46910", TELF.963753283, FAX.963182157 AYTO,HTTP://REDALFAFAR.BLOGSPOT.COM   ,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0013,REDALFAFAR@GMAIL.COM,N,PU,PÚBLICA,N,39.5058526,-0.4428302
462,46,VALENCIA,220,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL CRONISTA CHABRET SAGUNT,PLAZA CRONISTA CHABRET Nº 20,", CP 46500", TELF.962664521, FAX.962663711,HTTP://WWW.AYTOSAGUNTO.ES/ES-ES/AYUNTAMIENTO/SERVICIOS/CULTURAEDUCACION/BIBLIOTECAS/PAGINAS/DEFAULT.ASPX,HTTP://WWW.AYTOSAGUNTO.ES/BIBLIOTECA,BIBLIOTECA.CRONISTACHABRET@AYTOSAGUNTO.ES,N,PU,PÚBLICA,S,39.6805786,-0.278955
463,46,VALENCIA,220,BIBLIOTECA UNIVERSITARIA,BIBLIOTECA UNIVERSITARIA FRANCISCO TOMÁS Y VALIENTE-UNED PUERTO SAGUNTO (EL),AVENIDA FAUSTO CARUANA-I.E.S.CAMP DE MORVEDRE Nº S/N,", CP 46520", TELF.962675831, FAX.962671265,HTTP://WWW.UNED-VALENCIA.NET/,HTTP://BIBLIO15.UNED.ES/,SAGUNT@VALENCIA.UNED.ES,N,PU,PÚBLICA,N,39.67125619999999,-0.2455602
464,46,VALENCIA,220,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL CENTRO CIVICO PUERTO SAGUNTO (EL),JARDINES  ANTIGUO SANATORIO    AHM Nº S/N,", CP 46520", TELF.962655896, ,HTTP://WWW.AYTOSAGUNTO.ES/APLICACION/GRUPO.ASP?S=INFOSER&SS=ARCBIB,HTTP://WWW.AYTOSAGUNTO.ES/BIBLIOTECA,BIBLIOTECA.CENTROCIVICO@AYTOSAGUNTO.ES,S,PU,PÚBLICA,S,39.6644675,-0.2286801
465,46,VALENCIA,221,AGENCIA DE LECTURA,AGENCIA DE LECTURA  SALEM,PLAZA REI EN JAUME I Nº 9,", CP 46843", TELF.962813331 AYTO, FAX.962814074 AYTO, , ,BIBLIOTECASALEM@GMAIL.COM,N,PU,PÚBLICA,N,38.9662376,-0.1818583
466,46,VALENCIA,223,BIBLIOTECA PUBLICA MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL  SEDAVÍ,AVENIDA DR.GOMEZ FERRER Nº 32,", CP 46910", TELF.963962293, FAX.963962293,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0039,HTTP://XLPV.CULT.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0039,BIBLIOTECA@SEDAVI.ES,N,PU,PÚBLICA,N,39.4256094,-0.3884708000000001
